882	YECwnOWe	5.6	865	fUvHShmiRDet	lwwivMe	PWFEQ	NPkelCAr
883	ljCqaLT	45.52	952	NNUvGl	WdPhMU	mEKym	oDqCAm
884	Nybcy	3.818	8	AjfrnQrep	Rliko	eiiKuTQTdH	gFgyTCF
885	plFbWk	794.145	145	nAlFSWB	lWjSmNI	nFHEi	vQifhr
886	EqQdYmb	85.55	133	OsCCSJGR	drbnJVeAyveDG	oEkks	Xcqvnmum
887	BKFOGk	6.3	931	QeLkplFF	BKkNrLGAF	oKoBstrn	AiFGv
888	dmvjXm	1588.74	82	GORAYG	dkViIs	xQmqpHdcqd	jiPBVlxuU
889	fkyXTiB	4464.5	31	BeCbLY	JLUultdSOi	cjhaw	dNcxwYYU
890	oMjJosWESyJhj	856.86	4782	fGNrVV	CPJPDk	DnsEuSjfaoK	WnVtx
891	exEUnRQiNoqy	529.5	6	UfkvIqbtIE	dhkrBv	PLrhTp	itQJWf
892	LlCJIgLkLVHV	5541.4	111	DSpbOj	EgChal	HXaNnf	uWPWK
893	unCXr	0.1	4133	GoqCvQvHQqVNu	HduDDev	XfbEa	GPNyJDaB
894	Kawbm	8696.1	4225	epIoA	geBmVQdH	sOLiD	oUuBV
895	JtQKiLATLoP	4.2	7	KwOvEtrBgFH	RUiaJ	sTgoRv	chsdt
896	RUeWTTE	91.14	336	crSgCJ	wgmtA	qIoLAkm	JpeHUobqBVfwb
897	auKBmpPlT	98.45	4078	tUASUHvaM	FijpDw	wPGWFQ	Fvkdw
898	hpsWIyTcr	977.983	3410	CRyeJ	YjNmX	xroiK	wYbsJ
899	PKgIvNIc	4.5	935	emrExalAl	JxUwB	HHTuatuGN	GFCoD
900	IbCHLssP	5.52	273	WbFrDtAPlX	pajycr	feCcLH	LxSoLPyodKc
901	cohghXPUKv	8487.7	2029	nqSCYe	VuQWrfdHCc	pmeGO	kjWuddRvxBMY
902	enpPF	102.56	1	SSqBv	oBXRO	teWpW	DFBLO
903	VroQL	238.56	4874	enbfp	UcIpBhe	iWnoVsyjE	AVOtsw
904	xuIrqynE	932.263	5086	PVnQn	fkLWjM	iielgxtl	yWPTF
905	fqlxCFsaSu	61.9	308	VJNtGxKhOBv	NEqYpbmsEL	ogjpCa	ploHXR
906	ndGQUDep	7100.594	56	BdmmNj	agpJO	rNYODP	ojeEutU
907	YpcHtm	8784.6	48	lJKwb	FlXtW	DkISmHS	lnIcu
908	wUxaQP	4.163	72	aPhPHyUtcP	GwTYAj	LwSXNdctM	gDfUtxw
909	JEbsag	32.5	62	yJfhy	vlXHl	pedjn	hcChiuQ
910	LVYruD	425.64	5971	XUEDmbRGFo	TfuCBAo	gMSYN	iWGbM
911	aLqub	524.698	84	GjkNUN	OgrfXTxNCehjM	vLHAQd	SRTWX
912	GxNOTti	3.4	48	ywNxYO	fRxoqIGFG	fONTUfhq	TTGnimg
913	tUoPbSsv	1786.9	8252	LPCOuCnIFxMitC	jJiKSOqMgoG	sKBomwmKFWo	JdADM
914	rXXgnFbbxDp	836.1	70	EBRTBoGG	NCgYd	VAQYV	hJdsa
915	jKwWEHHFJ	50.560	40	avCac	foSqwM	vIEMkMV	UXiQyRAcStMVN
916	JfCBAsxYi	85.204	436	DCOUD	CinMLoU	HPGIKD	PaOlU
917	Qrjkux	91.79	27	TOYVE	vmrMMC	cnbnDkkSdSS	NfpTG
918	ovdcwDMB	7.1	422	yiiqwFr	enyGRHS	PbWnmuD	EgsQr
919	jhROm	90.89	74	nDdiHkr	AUOAQ	tmLOhDpyJ	JBIePk
920	XfDobU	2838.253	1	DFYSU	wMxdY	oCUoGS	slSlSOWik
921	EEfpaMot	5362.7	713	NfTbB	NypQjo	CJAOaU	sukAN
922	oqAFf	84.905	5069	pKOWOBgPLLO	BLRwuU	yYHNG	ehVfUoO
923	tXrofxBq	11.769	67	RWHAoU	tfeEVtUc	HcMsDdnq	vXDUc
924	ApOqCj	639.9	7	JHnHXXYH	IrcsS	kHdRS	qhAXCFP
925	kqlkxO	6.78	7666	nrjsNPj	MJxFMV	mPfaTW	XqmdXIfGH
926	jGkRdyg	3225.15	2964	XACRD	bGxgr	bLGqA	UAcgcDWg
927	dpAAlBc	898.960	590	glSNeLF	jWKkjfXDp	FVvRwt	Ujtes
928	AEswcy	58.405	7	HlGtntso	evsai	yyoqavf	ahDfNdknKUOb
929	LJRgDVh	39.166	2	GxDPUiOITCAta	PIdoT	mQdAYJlH	JCWan
930	HbWDSLnIkQi	581.25	11	dYvNl	xGBhpd	PAshx	sVfTwyO
931	OwFpNcXsOuEe	2.942	27	yaFVG	sWcECnS	XrGDc	TyYFBYb
932	qrGVNeLoLyvuP	7.7	51	kGpoLS	pNBjjKSKYPT	rCHPlHe	nfwTXR
933	KANxH	68.39	8899	yJixdiWJaRw	WcHNpcF	OdnTsl	DLYym
934	WUrFGxEoA	2611.79	7	OjsQw	rmtNsmS	FcOSkp	QQpcUvwV
935	hNKNOlAfFqQ	2714.86	8702	MjMhQ	TatWdyF	yDwRnOTO	uCKwI
936	CgWlIC	573.5	361	pCVik	fhFePjGQ	eXpqP	clLVdqNHMxqA
937	MnTTdPTJc	83.84	3770	QaLXJS	IJRVcrHC	dQPppU	bNHQTg
938	xQFJHltS	9.2	4488	ceUPx	CtwYPSt	TPBQj	PUxwroB
939	ftCMi	9.702	69	XBepEHAQ	WfeYkxp	TTDaLr	sQyeFEUeVtGkI
940	UhCkVaX	524.19	15	pcDrl	HcjMJNy	bPdJLNV	siLuAB
941	VeVOtG	40.19	95	xrsNG	gIAkMkYJ	aAgmly	gXBfJ
942	hvXNmu	2406.92	9615	ewJYvGB	hEXJbCheVum	rrAltSm	vXciI
943	NEJLYt	477.7	210	pPCNSHJYR	DFleAftyqrhHtv	WwQwxwEU	BurWSTCJrOb
944	oaPddEE	7.243	69	imCdKe	xNrbrsstJ	JyJLf	EkPSqNl
945	DwWSsL	746.5	915	GxHFTNN	pBfpBt	uPuwKlUSAtc	sjHKy
946	dnAKM	339.26	1589	PxJfexb	FgYewM	FWWxhnoturgv	lcOev
947	RayTaATyG	27.3	3388	TPsSqPVp	GeYNHlp	PHiRM	GuGLD
948	ouLug	5913.82	7541	yajIISsNACHU	HCkvT	lAxipejk	sssYa
949	WVkGr	45.760	5831	nnjRIi	mvBdhT	Linsh	cIeLpRtXydui
950	WYEjak	17.76	2	AiulO	xXFCLJ	GDTujU	WvnWwr
951	aRoOHelPoyu	1.202	713	JDIve	swyhbLklC	MbtPM	NhieT
952	UEvsd	3.8	9	iAHEJ	idVldbpXO	XlcvyEIfjRgy	wLMUFA
953	aYCBmmktpY	6853.8	33	gGUKswQimL	eISGmMQRXyk	FcLKV	QQKiEyGeAa
954	RYaVhQG	3202.7	28	wTeiarFlrF	FbRvaYVYo	nwowO	kSEoUUPH
955	PnRPT	3893.3	286	yahqdRdY	gXTJa	sOGPREv	nlcaw
956	bmOYxS	8784.6	155	FqsfpTd	GNTvEv	mGEPY	AnCLWj
957	eLregPS	8789.37	34	HWLGU	mLmcNy	xHIXDfOkYlw	vLeuQyRV
958	falJnoPu	5.24	2121	LtbSTg	Obldo	xtKWnTGIl	wodjaj
959	MNLRasctYN	5.3	794	qfvND	gYEOkl	jEBFsqjPfgJJ	QUhXqa
960	mXGmyxs	569.148	2252	hoxxSo	iBKuAC	aeTgMWIg	skFha
961	UTgnq	3.9	454	SKAkw	TmKXyT	SsMCcHk	bPMwL
962	UFTKsO	6317.5	3867	BHUYkefB	NxuifhwRsF	oMIXVfmDBp	HCsrMoA
963	wuyEadHg	58.2	4	RLbYNhumCN	tdSvcBLFMNT	XEOjcyVNdiMgg	JtTtHAIA
964	DdhosmQCB	2.681	95	lqLIg	JaxmoM	ugnYSd	FfAyD
965	cOaBw	3.7	8404	fPqiUgpk	nqBvnMWinc	RLqxNw	dqVRoKHtFX
966	GdtXS	4.8	1047	auJYXD	nUKNkhhK	jrBMF	kATNRgx
967	kCGRIrRVe	170.3	29	LxkTpwS	MkqVr	irEocwXH	UbYAD
968	iTPjN	2.0	7448	cAdolW	CfJMCc	cfWnEHD	oFYObi
969	tTgfoLAlNR	0.8	35	aflJcvJjxlsP	QFLNvb	pEIYVg	DeSwfI
970	BGdMfhfCSAx	7.112	649	vIykDwM	tppnAM	hmhGB	atSHJU
971	JvwpVOx	827.719	5	XBRLq	aadDo	lnNYa	BQlFcL
972	bHvkle	88.620	715	HpYUJ	tAaLL	FCFjBk	fmgvgWn
973	joTiNTg	2.367	9	rLyFysU	iFMAPs	gFfMih	LSkVJEl
974	hxVSHH	644.400	93	KIsqL	HduBbNKiE	vfdthQaDM	CAUlh
975	emYifKVwGkmk	57.77	3060	cHAJt	IjqtCpgS	DNdvSokHHyUVf	SXvXX
976	CPosv	533.66	9155	drCNBjystRd	xpupYw	imFYEqrIdDQgA	LTcSVBF
977	iiAbSU	8.434	359	KPtyMWK	oolCEHghhkM	bJWeWsjeiQJ	NaAvMd
978	rgKhgEq	6372.130	744	hDJvuBlCM	eooom	iPUMt	opFlRB
979	uHvlnV	1.811	6462	LmKoqSb	tjtbsClAF	PCuuS	FuxWo
980	CkeGyWl	56.8	6	SgKar	EEmPo	oMOPrh	JjRgAwru
981	CvqCrIL	544.149	52	FiNdHjJQySr	yybGaUPnFt	gsJqD	WbAYjC
982	rvgXyUbD	11.264	7147	EfKqpOgxFOs	VaYjeU	VtlMQ	MHijfIvm
983	xMoVY	2.83	17	kDxLxPGGnT	xtMFvRH	YMRrYhPwt	MSOBytbjv
984	cGoAk	1.43	99	rGjFYxJlLOX	meUUj	rRfLdap	VyYjtTf
985	RPQUsnaTpAOoN	1361.3	17	nRpTTf	khCEq	AEpOmoBSM	oChHJkka
986	cfcyscC	5705.31	8	WkuSk	THVQsqws	MVapc	cfOjYQ
987	VfVVyoqfp	9.9	6	NWHadbjx	vxnwpmmW	wGHcK	OciJibwOxMEP
988	YDQAtfHl	3117.1	7987	xlVHf	EyvjhrGGk	wmEaPJeA	qPSnJ
989	otKKdcN	874.270	7	ymnsG	CvEcOrPujk	RGXFN	UVOpYBKXiYgYN
990	KndmGasX	918.711	8466	EWJJI	xiXtBX	XFsII	HmPrQbMW
991	rHKKq	3.10	7343	LEUDx	KEHFfkNVMQsH	WJiYvaH	ftshlwL
992	tfMOe	47.26	8	XVFgWl	BveyF	VdtShS	mpDxrl
993	EWfqbtmS	9.13	53	sKMfg	miNWVFnonmaci	kuVroeELT	oSmtr
994	dMkPh	4.309	49	ULGeC	mKEQg	UhdVNs	ArcNXH
995	olPic	3.8	9886	rYLdORER	pRLDW	QLWRFEQ	hTeoUPUgr
996	QQPeq	2621.4	7270	PSehoR	WqYcPGc	RQaWf	cNKkLj
997	sTMYE	9876.18	7	jXJqDcPkBt	CNYfu	MabGWU	ogrIaDg
998	mMpbB	904.2	972	bKOIs	YHJBE	fulqR	Xvtaicga
999	CGMAxy	4688.409	43	bwuti	SMSLkMG	HfqAL	wQjJN
1000	OUfPyCTGR	65.632	306	Rrgho	ttwUy	EFQjkw	TCLDgVBqSy
